y,Date,y_scaled,t
25628,4/10/2015,0.13498936013315635,0.07758620689655173
39786,4/11/2015,0.20956323873332913,0.07836990595611286
46764,4/12/2015,0.24631818469123318,0.07915360501567398
43753,4/13/2015,0.23045846238122328,0.07993730407523511
36555,4/14/2015,0.1925447190443082,0.08072100313479624
49727,4/15/2015,0.2619250784821861,0.08150470219435736
45915,4/16/2015,0.24184628026041338,0.0822884012539185
42203,4/17/2015,0.22229420812000927,0.08307210031347963
71371,4/18/2015,0.3759296715336157,0.08385579937304075
46416,4/19/2015,0.24448517792807029,0.08463949843260188
16377,4/20/2015,0.086261930345743,0.08542319749216301
43508,4/21/2015,0.2291679834818701,0.08620689655172414
35999,4/22/2015,0.18961612203189854,0.08699059561128526
34259,4/23/2015,0.1804510882160841,0.0877742946708464
32678,4/24/2015,0.17212354886964584,0.08855799373040753
46054,4/25/2015,0.2425784295135158,0.08934169278996865
48664,4/26/2015,0.2563259802372374,0.09012539184952978
43197,4/27/2015,0.2275298653688136,0.09090909090909091
54129,4/28/2015,0.28511156058403386,0.09169278996865204
59166,4/29/2015,0.3116427533025725,0.09247648902821316
51077,4/30/2015,0.26903588058066286,0.0932601880877743
48736,5/1/2015,0.2567052230158228,0.09404388714733543
60188,5/2/2015,0.3170258938541601,0.09482758620689655
69728,5/3/2015,0.36727556201672884,0.09561128526645768
63531,5/4/2015,0.33463434675431386,0.09639498432601881
60088,5/5/2015,0.3164991677727914,0.09717868338557993
50987,5/6/2015,0.26856182710743104,0.09796238244514106
64189,5/7/2015,0.33810020436971955,0.0987460815047022
64255,5/8/2015,0.3384478435834229,0.09952978056426333
51941,5/9/2015,0.2735867939236879,0.10031347962382445
62364,5/10/2015,0.3284874533847418,0.10109717868338558
57873,5/11/2015,0.30483218507047594,0.10188087774294671
62939,5/12/2015,0.3315161283526115,0.10266457680250783
57091,5/13/2015,0.30071318711417316,0.10344827586206896
80286,5/14/2015,0.4228873016876304,0.1042319749216301
64660,5/15/2015,0.3405810842129659,0.10501567398119123
50862,5/16/2015,0.2679034195057202,0.10579937304075235
73458,5/17/2015,0.3869224448517793,0.10658307210031348
53794,5/18/2015,0.2833470282114489,0.10736677115987461
58026,5/19/2015,0.30563807597497,0.10815047021943573
57290,5/20/2015,0.30176137201609676,0.10893416927899686
50277,5/21/2015,0.2648220719297137,0.109717868338558
58351,5/22/2015,0.30734993573941805,0.11050156739811912
56999,5/23/2015,0.300228599119314,0.11128526645768025
66211,5/24/2015,0.34875060573499356,0.11206896551724138
69099,5/25/2015,0.36396245496492,0.11285266457680251
64504,5/26/2015,0.3397593915260308,0.11363636363636363
57511,5/27/2015,0.3029254366559215,0.11442006269592477
61662,5/28/2015,0.3247898362935339,0.1152037617554859
69343,5/29/2015,0.36524766660345953,0.11598746081504702
69481,5/30/2015,0.3659745485957483,0.11677115987460815
40580,5/31/2015,0.21374544381939617,0.11755485893416928
20369,6/1/2015,0.10728883551397932,0.11833855799373041
15730,6/2/2015,0.08285401259928786,0.11912225705329153
58749,6/3/2015,0.3094463055432653,0.11990595611285267
52792,6/4/2015,0.2780692328761351,0.1206896551724138
51079,6/5/2015,0.2690464151022902,0.12147335423197492
55613,6/6/2015,0.29292817563154455,0.12225705329153605
71994,6/7/2015,0.3792111750205423,0.12304075235109718
58140,6/8/2015,0.30623854370773024,0.1238244514106583
59489,6/9/2015,0.31334407854539326,0.12460815047021943
69035,6/10/2015,0.3636253502728441,0.12539184952978055
62993,6/11/2015,0.3318005604365506,0.12617554858934169
60933,6/12/2015,0.3209500031603565,0.12695924764890282
67103,6/13/2015,0.3534490023808019,0.12774294670846395
62977,6/14/2015,0.3317162842635316,0.12852664576802508
38705,6/15/2015,0.20386932979373407,0.12931034482758622
52864,6/16/2015,0.27844847565472053,0.13009404388714735
65208,6/17/2015,0.34346754313886607,0.13087774294670845
56562,6/18/2015,0.297926806143733,0.13166144200626959
66914,6/19/2015,0.35245349008701515,0.13244514106583072
45872,6/20/2015,0.24161978804542486,0.13322884012539185
55513,6/21/2015,0.29240144955017594,0.13401253918495298
66659,6/22/2015,0.3511103385795251,0.13479623824451412
52805,6/23/2015,0.278137707266713,0.13557993730407525
73125,6/24/2015,0.3851684470008217,0.13636363636363635
68362,6/25/2015,0.3600804837452331,0.1371473354231975
68529,6/26/2015,0.36096011630111874,0.13793103448275862
28233,6/27/2015,0.14871057455280956,0.13871473354231975
42273,6/28/2015,0.22266291637696733,0.13949843260188088
69309,6/29/2015,0.3650685797357942,0.14028213166144202
65564,6/30/2015,0.34534268798853845,0.14106583072100312
64472,7/1/2015,0.33959083917999283,0.14184952978056425
62434,7/2/2015,0.32885616164169984,0.1426332288401254
58884,7/3/2015,0.31015738575311297,0.14341692789968652
53110,7/4/2015,0.2797442218148874,0.14420062695924765
61185,7/5/2015,0.3222773528854055,0.14498432601880878
62539,7/6/2015,0.3294092240271369,0.14576802507836992
63163,7/7/2015,0.33269599477487727,0.14655172413793102
57751,7/8/2015,0.3041895792512062,0.14733542319749215
52402,7/9/2015,0.2760150011587974,0.1481191222570533
71490,7/10/2015,0.37655647557044436,0.14890282131661442
69705,7/11/2015,0.36715441501801405,0.14968652037617555
68158,7/12/2015,0.3590059625392411,0.15047021943573669
67998,7/13/2015,0.3581632008090513,0.15125391849529782
58900,7/14/2015,0.31024166192613195,0.15203761755485892
57781,7/15/2015,0.3043475970756168,0.15282131661442006
76535,7/16/2015,0.4031298063754925,0.1536050156739812
73884,7/17/2015,0.38916629795840973,0.15438871473354232
61739,7/18/2015,0.3251954153761878,0.15517241379310345
61512,7/19/2015,0.32399974717148095,0.15595611285266459
59568,7/20/2015,0.3137601921496745,0.15673981191222572
66191,7/21/2015,0.34864526051871986,0.15752351097178682
75758,7/22/2015,0.39903714472325813,0.15830721003134796
75512,7/23/2015,0.39774139856309126,0.1590909090909091
72841,7/24/2015,0.38367254492973474,0.15987460815047022
73133,7/25/2015,0.3852105850873312,0.16065830721003135
66278,7/26/2015,0.3491035122095106,0.1614420062695925
67841,7/27/2015,0.3573362408613025,0.16222570532915362
69131,7/28/2015,0.364131007310958,0.16300940438871472
66299,7/29/2015,0.34921412468659796,0.16379310344827586
50297,7/30/2015,0.2649274171459874,0.164576802507837
69897,7/31/2015,0.36816572909424183,0.16536050156739812
84287,8/1/2015,0.44396161220318986,0.16614420062695925
72633,8/2/2015,0.38257695468048797,0.1669278996865204
69232,8/3/2015,0.36466300065314033,0.1677115987460815
71146,8/4/2015,0.3747445378505362,0.16849529780564262
71111,8/5/2015,0.3745601837220572,0.16927899686520376
74669,8/6/2015,0.39330109769715355,0.1700626959247649
74844,8/7/2015,0.3942228683395487,0.17084639498432602
95931,8/8/2015,0.5052935971177549,0.17163009404388715
78144,8/9/2015,0.411604829024714,0.1724137931034483
74754,8/10/2015,0.3937488148663169,0.1731974921630094
42534,8/11/2015,0.22403767144933948,0.17398119122257052
80366,8/12/2015,0.4233086825527253,0.17476489028213166
78784,8/13/2015,0.4149758759454733,0.1755485893416928
72319,8/14/2015,0.3809230347849904,0.17633228840125392
92390,8/15/2015,0.48664222657649114,0.17711598746081506
65629,8/16/2015,0.34568505994142806,0.1778996865203762
64425,8/17/2015,0.33934327792174956,0.1786833855799373
67805,8/18/2015,0.35714661947200976,0.17946708463949843
69834,8/19/2015,0.3678338916629796,0.18025078369905956
66772,8/20/2015,0.35170553905147167,0.1810344827586207
66202,8/21/2015,0.3487032003876704,0.18181818181818182
77058,8/22/2015,0.4058845837810505,0.18260188087774296
71456,8/23/2015,0.376377388702779,0.1833855799373041
68193,8/24/2015,0.3591903166677201,0.1841692789968652
71734,8/25/2015,0.37784168720898387,0.18495297805642633
73578,8/26/2015,0.38755451614942166,0.18573667711598746
74735,8/27/2015,0.3936487369108569,0.1865203761755486
74240,8/28/2015,0.39104144280808206,0.18730407523510972
74840,8/29/2015,0.39420179929629395,0.18808777429467086
68990,8/30/2015,0.36338832353622824,0.18887147335423196
67836,8/31/2015,0.35730990455723405,0.1896551724137931
72939,9/1/2015,0.384188736489476,0.19043887147335423
72983,9/2/2015,0.3844204959652782,0.19122257053291536
71265,9/3/2015,0.3753713418873649,0.1920062695924765
70681,9/4/2015,0.372295261572172,0.19278996865203762
77956,9/5/2015,0.41061458399174094,0.19357366771159876
82123,9/6/2015,0.43256325980237237,0.19435736677115986
75257,9/7/2015,0.3963982470556012,0.195141065830721
71591,9/8/2015,0.37708846891262665,0.19592476489028213
71173,9/9/2015,0.37488675389250575,0.19670846394984326
31862,9/10/2015,0.1678254640456777,0.1974921630094044
86598,9/11/2015,0.45613425194361923,0.19827586206896552
68420,9/12/2015,0.36038598487242696,0.19905956112852666
72749,9/13/2015,0.38318795693487556,0.19984326018808776
83150,9/14/2015,0.4379727366580284,0.2006269592476489
88238,9/15/2015,0.464772559678065,0.20141065830721003
91197,9/16/2015,0.48035838442576323,0.20219435736677116
91433,9/17/2015,0.48160145797779325,0.2029780564263323
95186,9/18/2015,0.5013694878115584,0.20376175548589343
98568,9/19/2015,0.5191833638834461,0.20454545454545456
90483,9/20/2015,0.4765975602047911,0.20532915360501566
85002,9/21/2015,0.44772770368497566,0.2061128526645768
84251,9/22/2015,0.4437719908138971,0.20689655172413793
88117,9/23/2015,0.464135221119609,0.20768025078369906
96872,9/24/2015,0.5102500895434339,0.2084639498432602
95467,9/25/2015,0.5028495881002044,0.20924764890282133
93740,9/26/2015,0.49375302867496784,0.21003134796238246
82841,9/27/2015,0.43634515306659927,0.21081504702194356
90180,9/28/2015,0.4750015801782441,0.2115987460815047
87702,9/29/2015,0.46194930788192906,0.21238244514106583
65081,9/30/2015,0.3427986010155279,0.21316614420062696
55662,10/1/2015,0.29318627141141523,0.2139498432601881
12111,10/2/2015,0.0637917957145566,0.21473354231974923
25241,10/3/2015,0.1329509301982597,0.21551724137931033
59317,10/4/2015,0.31243810968543917,0.21630094043887146
78665,10/5/2015,0.4143490719086446,0.2170846394984326
89905,10/6/2015,0.47355308345448033,0.21786833855799373
89586,10/7/2015,0.47187282725491436,0.21865203761755486
88959,10/8/2015,0.46857025472473296,0.219435736677116
65046,10/9/2015,0.34261424688704883,0.22021943573667713
87575,10/10/2015,0.4612803657585909,0.22100313479623823
92607,10/11/2015,0.48778522217306114,0.22178683385579936
102884,10/12/2015,0.5419168615553168,0.2225705329153605
101421,10/13/2015,0.5342108589848935,0.22335423197492163
99751,10/14/2015,0.5254145334260372,0.22413793103448276
96975,10/15/2015,0.5107926174072436,0.2249216300940439
93266,10/16/2015,0.4912563470492805,0.22570532915360503
70864,10/17/2015,0.37325917030107664,0.22648902821316613
49590,10/18/2015,0.2612034637507111,0.22727272727272727
66941,10/19/2015,0.35259570612898467,0.2280564263322884
89988,10/20/2015,0.47399026610201633,0.22884012539184953
100309,10/21/2015,0.5283536649600742,0.22962382445141066
100026,10/22/2015,0.5268630301498008,0.2304075235109718
90710,10/23/2015,0.47779322840949795,0.23119122257053293
71472,10/24/2015,0.37646166487579796,0.23197492163009403
62798,10/25/2015,0.3307734445778817,0.23275862068965517
81381,10/26/2015,0.42865495227861705,0.2335423197492163
83174,10/27/2015,0.43809915091755686,0.23432601880877743
34040,10/28/2015,0.17929755809788678,0.23510971786833856
90367,10/29/2015,0.47598655795040345,0.2358934169278997
90284,10/30/2015,0.4755493753028675,0.23667711598746083
70082,10/31/2015,0.3691401723447738,0.23746081504702193
66939,11/1/2015,0.3525851716073573,0.23824451410658307
89099,11/2/2015,0.469307671238649,0.2390282131661442
100760,11/3/2015,0.5307291995870468,0.23981191222570533
99144,11/4/2015,0.5222173061121295,0.24059561128526646
81276,11/5/2015,0.42810188989317993,0.2413793103448276
95321,11/6/2015,0.5020805680214061,0.2421630094043887
79866,11/7/2015,0.4206750521458821,0.24294670846394983
73329,11/8/2015,0.38624296820681375,0.24373040752351097
78410,11/9/2015,0.4130059204011546,0.2445141065830721
34847,11/10/2015,0.18354823757453173,0.24529780564263323
68696,11/11/2015,0.36183974885700443,0.24608150470219436
64556,11/12/2015,0.3400332890883425,0.2468652037617555
70190,11/13/2015,0.36970903651265197,0.2476489028213166
50403,11/14/2015,0.2654857467922382,0.24843260188087773
54736,11/15/2015,0.28830878789794157,0.24921630094043887
78389,11/16/2015,0.41289530792406715,0.25
68151,11/17/2015,0.3589690917135453,0.2507836990595611
73030,11/18/2015,0.3846680572235215,0.25156739811912227
36884,11/19/2015,0.19427764785201104,0.25235109717868337
71192,11/20/2015,0.3749868318479658,0.25313479623824453
56288,11/21/2015,0.2964835766807829,0.25391849529780564
44743,11/22/2015,0.23567305058677285,0.2547021943573668
51812,11/23/2015,0.27290731727872236,0.2554858934169279
53981,11/24/2015,0.2843320059836083,0.256269592476489
55504,11/25/2015,0.29235404420285277,0.25705329153605017
35956,11/26/2015,0.18938962981691002,0.25783699059561127
51342,11/27/2015,0.27043170469628974,0.25862068965517243
32196,11/28/2015,0.16958472915744896,0.25940438871473354
36854,11/29/2015,0.19411963002760044,0.2601880877742947
52674,11/30/2015,0.2774476961001201,0.2609717868338558
29273,12/1/2015,0.15418852579904346,0.2617554858934169
39484,12/2/2015,0.2079725259675958,0.26253918495297807
59184,12/3/2015,0.3117375639972189,0.26332288401253917
61717,12/4/2015,0.3250795356382867,0.26410658307210033
56227,12/5/2015,0.29616227377114807,0.26489028213166144
52485,12/6/2015,0.27645218380633335,0.2656739811912226
60929,12/7/2015,0.3209289341171017,0.2664576802507837
59619,12/8/2015,0.3140288224511725,0.2672413793103448
59954,12/9/2015,0.3157933548237575,0.26802507836990597
69925,12/10/2015,0.368313212397025,0.26880877742946707
72153,12/11/2015,0.38004866948991844,0.26959247648902823
68858,12/12/2015,0.3626930451088216,0.27037617554858934
72863,12/13/2015,0.38378842466763585,0.2711598746081505
57195,12/14/2015,0.30126098223879655,0.2719435736677116
67753,12/15/2015,0.3568727219096981,0.2727272727272727
61011,12/16/2015,0.32136084950382404,0.27351097178683387
35033,12/17/2015,0.1845279480858774,0.274294670846395
51270,12/18/2015,0.2700524619177043,0.27507836990595613
30995,12/19/2015,0.16325874892021153,0.27586206896551724
30624,12/20/2015,0.16130459515833387,0.27664576802507834
54373,12/21/2015,0.28639677222257337,0.2774294670846395
39410,12/22/2015,0.20758274866738302,0.2782131661442006
28228,12/23/2015,0.14868423824874114,0.27899686520376177
35231,12/24/2015,0.18557086572698733,0.2797805642633229
37829,12/25/2015,0.19925520932094473,0.28056426332288403
30690,12/26/2015,0.16165223437203716,0.28134796238244514
30096,12/27/2015,0.15852348144870743,0.28213166144200624
39889,12/28/2015,0.21010576659713884,0.2829153605015674
24451,12/29/2015,0.1287897941554474,0.2836990595611285
43736,12/30/2015,0.2303689189473906,0.28448275862068967
40032,12/31/2015,0.210858984893496,0.2852664576802508
24429,1/1/2016,0.1286739144175463,0.28605015673981193
29093,1/2/2016,0.1532404188525799,0.28683385579937304
29616,1/3/2016,0.15599519625813793,0.28761755485893414
36172,1/4/2016,0.19052735815266628,0.2884012539184953
32049,1/5/2016,0.16881044181783705,0.2891849529780564
40996,1/6/2016,0.21593662431788974,0.28996865203761757
45986,1/7/2016,0.24222025577818512,0.2907523510971787
47061,1/8/2016,0.24788256115289806,0.29153605015673983
37341,1/9/2016,0.19668478604386574,0.29231974921630094
25404,1/10/2016,0.1338094937108906,0.29310344827586204
37393,1/11/2016,0.19695868360617744,0.2938871473354232
38958,1/12/2016,0.20520194677959674,0.2946708463949843
31608,1/13/2016,0.16648757979900133,0.29545454545454547
37295,1/14/2016,0.19644249204643618,0.2962382445141066
45993,1/15/2016,0.2422571266038809,0.29702194357366773
35791,1/16/2016,0.18852053178265174,0.29780564263322884
20487,1/17/2016,0.10791037228999431,0.29858934169278994
19998,1/18/2016,0.10533468175210163,0.2993730407523511
26966,1/19/2016,0.1420369551018688,0.3001567398119122
35477,1/20/2016,0.1868666118871542,0.30094043887147337
36048,1/21/2016,0.18987421781176916,0.3017241379310345
31344,1/22/2016,0.1650970229441881,0.30250783699059564
0,1/23/2016,0.0,0.30329153605015674
0,1/24/2016,0.0,0.30407523510971785
0,1/25/2016,0.0,0.304858934169279
0,1/26/2016,0.0,0.3056426332288401
13698,1/27/2016,0.072150938625877,0.30642633228840127
22314,1/28/2016,0.11753365779659945,0.3072100313479624
26896,1/29/2016,0.14166824684491078,0.30799373040752354
23350,1/30/2016,0.12299053999957862,0.30877742946708464
31280,1/31/2016,0.16475991825211217,0.30956112852664575
42380,2/1/2016,0.22322651328403179,0.3103448275862069
47742,2/2/2016,0.2514695657670185,0.311128526645768
24225,2/3/2016,0.12759939321155425,0.31191222570532917
47458,2/4/2016,0.24997366369593157,0.3126959247648903
25538,2/5/2016,0.13451530665992456,0.31347962382445144
38782,2/6/2016,0.2042749088763879,0.31426332288401254
31524,2/7/2016,0.16604512989065168,0.31504702194357365
28648,2/8/2016,0.15089648779048945,0.3158307210031348
40198,2/9/2016,0.21173335018856793,0.3166144200626959
38402,2/10/2016,0.20227334976718708,0.31739811912225707
27783,2/11/2016,0.14634030718665064,0.3181818181818182
27143,2/12/2016,0.14296926026589132,0.31896551724137934
11589,2/13/2016,0.061042285569812275,0.31974921630094044
6934,2/14/2016,0.03652318648210185,0.32053291536050155
8747,2/15/2016,0.04607273033731538,0.3213166144200627
27802,2/16/2016,0.1464403851421107,0.3221003134796238
38304,2/17/2016,0.2017571582074458,0.322884012539185
34431,2/18/2016,0.18135705707603816,0.3236677115987461
35317,2/19/2016,0.18602385015696438,0.32445141065830724
53540,2/20/2016,0.28200914396477256,0.32523510971786834
41645,2/21/2016,0.21935507658597223,0.32601880877742945
